Date (GMT+2),Non-Renewable,Renewable,Day Ahead Auction (GR)
,Power (MW),Power (MW),"Price (EUR/MWh, EUR/tCO2)"
2026-01-18T12:45+02:00,2095,6152,89.15
2026-01-18T13:00+02:00,2469,5844,88.59
2026-01-18T13:15+02:00,2469,5844,87.76
2026-01-18T13:30+02:00,2469,5844,86
2026-01-18T13:45+02:00,2469,5844,82.03
2026-01-18T14:00+02:00,2632,5424,79.07
2026-01-18T14:15+02:00,2632,5424,79.61
2026-01-18T14:30+02:00,2632,5424,80.53
2026-01-18T14:45+02:00,2632,5424,76.3
2026-01-18T15:00+02:00,3096,4775,82.03
2026-01-18T15:15+02:00,3096,4775,84
2026-01-18T15:30+02:00,3096,4775,84.51
2026-01-18T15:45+02:00,3096,4775,85.56
2026-01-18T16:00+02:00,3581,4453,87.85
2026-01-18T16:15+02:00,3581,4453,86.11
2026-01-18T16:30+02:00,3581,4453,88.12
2026-01-18T16:45+02:00,3581,4453,90.34
2026-01-18T17:00+02:00,4046,4352,97.24
2026-01-18T17:15+02:00,4046,4352,98.47
2026-01-18T17:30+02:00,4046,4352,101.07
2026-01-18T17:45+02:00,4046,4352,104.82
2026-01-18T18:00+02:00,4080,4600,111.19
2026-01-18T18:15+02:00,4080,4600,144.31
2026-01-18T18:30+02:00,4080,4600,155.65
2026-01-18T18:45+02:00,4080,4600,161.3
2026-01-18T19:00+02:00,3993,4696,130.71
2026-01-18T19:15+02:00,3993,4696,154.12
2026-01-18T19:30+02:00,3993,4696,152.59
2026-01-18T19:45+02:00,3993,4696,155.41
2026-01-18T20:00+02:00,4065,4549,152.67
2026-01-18T20:15+02:00,4065,4549,148.74
2026-01-18T20:30+02:00,4065,4549,152.25
2026-01-18T20:45+02:00,4065,4549,128.62
2026-01-18T21:00+02:00,4057,4508,147.58
2026-01-18T21:15+02:00,4057,4508,122.73
2026-01-18T21:30+02:00,4057,4508,101.85
2026-01-18T21:45+02:00,4057,4508,99.09
2026-01-18T22:00+02:00,3835,4276,93.35
2026-01-18T22:15+02:00,3835,4276,91.52
2026-01-18T22:30+02:00,3835,4276,90.41
2026-01-18T22:45+02:00,3835,4276,90.35
2026-01-18T23:00+02:00,3692,3761,90.51
2026-01-18T23:15+02:00,3692,3761,90.51
2026-01-18T23:30+02:00,3692,3761,91.88
2026-01-18T23:45+02:00,3692,3761,93.65
2026-01-19T00:00+02:00,3054,3485,81.7
2026-01-19T00:15+02:00,3054,3485,81.15
2026-01-19T00:30+02:00,3054,3485,80.34
2026-01-19T00:45+02:00,3054,3485,78.9
2026-01-19T01:00+02:00,3368,3010,104.8
2026-01-19T01:15+02:00,3368,3010,101.6
2026-01-19T01:30+02:00,3368,3010,99.92
2026-01-19T01:45+02:00,3368,3010,98.28
2026-01-19T02:00+02:00,3369,3130,100.2
2026-01-19T02:15+02:00,3369,3130,101.08
2026-01-19T02:30+02:00,3369,3130,99.19
2026-01-19T02:45+02:00,3369,3130,98.56
2026-01-19T03:00+02:00,3335,3027,98.32
2026-01-19T03:15+02:00,3335,3027,97.87
2026-01-19T03:30+02:00,3335,3027,97.62
2026-01-19T03:45+02:00,3335,3027,97.46
2026-01-19T04:00+02:00,3429,2979,97.43
2026-01-19T04:15+02:00,3429,2979,97.32
2026-01-19T04:30+02:00,3429,2979,97.22
2026-01-19T04:45+02:00,3429,2979,97.32
2026-01-19T05:00+02:00,3531,3033,97.19
2026-01-19T05:15+02:00,3531,3033,97.31
2026-01-19T05:30+02:00,3531,3033,97.06
2026-01-19T05:45+02:00,3531,3033,97.6
2026-01-19T06:00+02:00,3907,3207,97.35
2026-01-19T06:15+02:00,3907,3207,98.16
2026-01-19T06:30+02:00,3907,3207,98.55
2026-01-19T06:45+02:00,3907,3207,98.22
2026-01-19T07:00+02:00,3821,4085,97.38
2026-01-19T07:15+02:00,3821,4085,90.93
2026-01-19T07:30+02:00,3821,4085,90.71
2026-01-19T07:45+02:00,3821,4085,92.09
2026-01-19T08:00+02:00,4117,4590,97.53
2026-01-19T08:15+02:00,4117,4590,97.36
2026-01-19T08:30+02:00,4117,4590,97.21
2026-01-19T08:45+02:00,4117,4590,96.89
2026-01-19T09:00+02:00,3871,5490,97.39
2026-01-19T09:15+02:00,3871,5490,96.28
2026-01-19T09:30+02:00,3871,5490,93.09
2026-01-19T09:45+02:00,3871,5490,89.47
2026-01-19T10:00+02:00,3242,6208,91.42
2026-01-19T10:15+02:00,3242,6208,88.27
2026-01-19T10:30+02:00,3242,6208,85.27
2026-01-19T10:45+02:00,3242,6208,86.22
2026-01-19T11:00+02:00,3104,6463,88.13
2026-01-19T11:15+02:00,3104,6463,88.69
2026-01-19T11:30+02:00,3104,6463,90.07
2026-01-19T11:45+02:00,3104,6463,89.33
2026-01-19T12:00+02:00,2725,6838,87.72
2026-01-19T12:15+02:00,2725,6838,87.71
2026-01-19T12:30+02:00,2725,6838,89.64
2026-01-19T12:45+02:00,2725,6838,89.39
2026-01-19T13:00+02:00,2963,6709,92.11
2026-01-19T13:15+02:00,2963,6709,92.46
2026-01-19T13:30+02:00,2963,6709,93.09
2026-01-19T13:45+02:00,2963,6709,92.47
2026-01-19T14:00+02:00,3255,6381,95.25
2026-01-19T14:15+02:00,3255,6381,96.96
2026-01-19T14:30+02:00,3255,6381,97.27
2026-01-19T14:45+02:00,3255,6381,97.36
2026-01-19T15:00+02:00,3538,6035,87.71
2026-01-19T15:15+02:00,3538,6035,92.38
2026-01-19T15:30+02:00,3538,6035,97.2
2026-01-19T15:45+02:00,3538,6035,98.32
2026-01-19T16:00+02:00,4343,5369,107.99
2026-01-19T16:15+02:00,4343,5369,128.12
2026-01-19T16:30+02:00,4343,5369,137.72
2026-01-19T16:45+02:00,4343,5369,132.3
2026-01-19T17:00+02:00,4649,4837,128.94
2026-01-19T17:15+02:00,4649,4837,145.65
2026-01-19T17:30+02:00,4649,4837,152.21
2026-01-19T17:45+02:00,4649,4837,152.21
2026-01-19T18:00+02:00,4805,4886,152.2
2026-01-19T18:15+02:00,4805,4886,152.21
2026-01-19T18:30+02:00,4805,4886,152.21
2026-01-19T18:45+02:00,4805,4886,152.21
2026-01-19T19:00+02:00,4851,4864,159.27
2026-01-19T19:15+02:00,4851,4864,153.02
2026-01-19T19:30+02:00,4851,4864,152.21
2026-01-19T19:45+02:00,4851,4864,152.21
2026-01-19T20:00+02:00,4908,4767,179.33
2026-01-19T20:15+02:00,4908,4767,165.89
2026-01-19T20:30+02:00,4908,4767,152.21
2026-01-19T20:45+02:00,4908,4767,152.2
2026-01-19T21:00+02:00,4736,4762,154.36
2026-01-19T21:15+02:00,4736,4762,152.21
2026-01-19T21:30+02:00,4736,4762,142.87
2026-01-19T21:45+02:00,4736,4762,131.2
2026-01-19T22:00+02:00,4606,4432,133.85
2026-01-19T22:15+02:00,4606,4432,152.2
2026-01-19T22:30+02:00,4606,4432,131.16
2026-01-19T22:45+02:00,4606,4432,135.05
2026-01-19T23:00+02:00,4272,3961,99.05
2026-01-19T23:15+02:00,4272,3961,97.44
2026-01-19T23:30+02:00,4272,3961,97.55
2026-01-19T23:45+02:00,4272,3961,96.94
2026-01-20T00:00+02:00,3930,3500,91.84
2026-01-20T00:15+02:00,3930,3500,91.24
2026-01-20T00:30+02:00,3930,3500,88.38
2026-01-20T00:45+02:00,3930,3500,87.39
2026-01-20T01:00+02:00,3567,3341,89.4
2026-01-20T01:15+02:00,3567,3341,94.76
2026-01-20T01:30+02:00,3567,3341,96.17
2026-01-20T01:45+02:00,3567,3341,94.56
2026-01-20T02:00+02:00,3480,3296,93.64
2026-01-20T02:15+02:00,3480,3296,93.38
2026-01-20T02:30+02:00,3480,3296,92.77
2026-01-20T02:45+02:00,3480,3296,91.57
2026-01-20T03:00+02:00,3467,3249,91.85
2026-01-20T03:15+02:00,3467,3249,90.78
2026-01-20T03:30+02:00,3467,3249,89.84
2026-01-20T03:45+02:00,3467,3249,89.23
2026-01-20T04:00+02:00,3431,3252,89.11
2026-01-20T04:15+02:00,3431,3252,88.87
2026-01-20T04:30+02:00,3431,3252,88.8
2026-01-20T04:45+02:00,3431,3252,88.91
2026-01-20T05:00+02:00,3448,3269,90.38
2026-01-20T05:15+02:00,3448,3269,91.53
2026-01-20T05:30+02:00,3448,3269,94.18
2026-01-20T05:45+02:00,3448,3269,97.18
2026-01-20T06:00+02:00,3815,3488,98.1
2026-01-20T06:15+02:00,3815,3488,103.94
2026-01-20T06:30+02:00,3815,3488,99.93
2026-01-20T06:45+02:00,3815,3488,109.5
2026-01-20T07:00+02:00,3987,4377,114.32
2026-01-20T07:15+02:00,3987,4377,107.15
2026-01-20T07:30+02:00,3987,4377,99.37
2026-01-20T07:45+02:00,3987,4377,103.43
2026-01-20T08:00+02:00,3785,5037,99.24
2026-01-20T08:15+02:00,3785,5037,98.64
2026-01-20T08:30+02:00,3785,5037,97.95
2026-01-20T08:45+02:00,3785,5037,97.35
2026-01-20T09:00+02:00,3320,6075,98.01
2026-01-20T09:15+02:00,3320,6075,95.22
2026-01-20T09:30+02:00,3320,6075,90
2026-01-20T09:45+02:00,3320,6075,87.3
2026-01-20T10:00+02:00,2670,6867,87.43
2026-01-20T10:15+02:00,2670,6867,85.13
2026-01-20T10:30+02:00,2670,6867,83.22
2026-01-20T10:45+02:00,2670,6867,86.65
2026-01-20T11:00+02:00,2819,6792,90
2026-01-20T11:15+02:00,2819,6792,87.89
2026-01-20T11:30+02:00,2819,6792,88.75
2026-01-20T11:45+02:00,2819,6792,88.34
2026-01-20T12:00+02:00,3305,6527,90.41
2026-01-20T12:15+02:00,3305,6527,95.22
2026-01-20T12:30+02:00,3305,6527,97.22
2026-01-20T12:45+02:00,3305,6527,97.2
2026-01-20T13:00+02:00,3839,5932,98.93
2026-01-20T13:15+02:00,3839,5932,99.81
2026-01-20T13:30+02:00,3839,5932,101.3
2026-01-20T13:45+02:00,3839,5932,102.13
2026-01-20T14:00+02:00,4180,5523,102.22
2026-01-20T14:15+02:00,4180,5523,103.44
2026-01-20T14:30+02:00,4180,5523,109.04
2026-01-20T14:45+02:00,4180,5523,105.7
2026-01-20T15:00+02:00,4450,5176,97.21
2026-01-20T15:15+02:00,4450,5176,98.37
2026-01-20T15:30+02:00,4450,5176,102.92
2026-01-20T15:45+02:00,4450,5176,101.66
2026-01-20T16:00+02:00,4902,4755,97.28
2026-01-20T16:15+02:00,4902,4755,109.79
2026-01-20T16:30+02:00,4902,4755,137.04
2026-01-20T16:45+02:00,4902,4755,142
2026-01-20T17:00+02:00,5023,4651,120.76
2026-01-20T17:15+02:00,5023,4651,152.2
2026-01-20T17:30+02:00,5023,4651,152.21
2026-01-20T17:45+02:00,5023,4651,166.87
2026-01-20T18:00+02:00,4962,4754,143.6
2026-01-20T18:15+02:00,4962,4754,152.21
2026-01-20T18:30+02:00,4962,4754,158.63
2026-01-20T18:45+02:00,4962,4754,168.6
2026-01-20T19:00+02:00,4953,4668,155.64
2026-01-20T19:15+02:00,4953,4668,154.13
2026-01-20T19:30+02:00,4953,4668,153.44
2026-01-20T19:45+02:00,4953,4668,152.3
2026-01-20T20:00+02:00,4806,4625,168.88
2026-01-20T20:15+02:00,4806,4625,156.36
2026-01-20T20:30+02:00,4806,4625,152.21
2026-01-20T20:45+02:00,4806,4625,152.2
2026-01-20T21:00+02:00,4673,4382,154.29
2026-01-20T21:15+02:00,4673,4382,152.2
2026-01-20T21:30+02:00,4673,4382,141.25
2026-01-20T21:45+02:00,4673,4382,141
2026-01-20T22:00+02:00,4730,3896,152.2
2026-01-20T22:15+02:00,4730,3896,141.01
2026-01-20T22:30+02:00,4730,3896,137.7
2026-01-20T22:45+02:00,4730,3896,123.63
2026-01-20T23:00+02:00,4673,3442,112.85
2026-01-20T23:15+02:00,4673,3442,124.19
2026-01-20T23:30+02:00,4673,3442,121.46
2026-01-20T23:45+02:00,4673,3442,128.1
2026-01-21T00:00+02:00,4516,2815,129.68
2026-01-21T00:15+02:00,4516,2815,123.62
2026-01-21T00:30+02:00,4516,2815,106.04
2026-01-21T00:45+02:00,4516,2815,98.29
2026-01-21T01:00+02:00,4330,2287,115.21
2026-01-21T01:15+02:00,4330,2287,125.1
2026-01-21T01:30+02:00,4330,2287,126.9
2026-01-21T01:45+02:00,4330,2287,130.33
2026-01-21T02:00+02:00,4153,2318,127.82
2026-01-21T02:15+02:00,4153,2318,128.03
2026-01-21T02:30+02:00,4153,2318,117.45
2026-01-21T02:45+02:00,4153,2318,119.9
2026-01-21T03:00+02:00,3979,2300,118.24
2026-01-21T03:15+02:00,3979,2300,125.1
2026-01-21T03:30+02:00,3979,2300,124.47
2026-01-21T03:45+02:00,3979,2300,121
2026-01-21T04:00+02:00,3979,2336,115.35
2026-01-21T04:15+02:00,3979,2336,114.66
2026-01-21T04:30+02:00,3979,2336,116.45
2026-01-21T04:45+02:00,3979,2336,116.79
2026-01-21T05:00+02:00,3812,2431,116.04
2026-01-21T05:15+02:00,3812,2431,122.16
2026-01-21T05:30+02:00,3812,2431,112.66
2026-01-21T05:45+02:00,3812,2431,121.41
2026-01-21T06:00+02:00,4140,2655,123.95
2026-01-21T06:15+02:00,4140,2655,123.64
2026-01-21T06:30+02:00,4140,2655,128.07
2026-01-21T06:45+02:00,4140,2655,144.34
2026-01-21T07:00+02:00,4641,3273,135.52
2026-01-21T07:15+02:00,4641,3273,161.81
2026-01-21T07:30+02:00,4641,3273,121.44
2026-01-21T07:45+02:00,4641,3273,137.44
2026-01-21T08:00+02:00,4794,3920,121.86
2026-01-21T08:15+02:00,4794,3920,140.6
2026-01-21T08:30+02:00,4794,3920,152.2
2026-01-21T08:45+02:00,4794,3920,152.21
2026-01-21T09:00+02:00,4877,4225,152.21
2026-01-21T09:15+02:00,4877,4225,152.19
2026-01-21T09:30+02:00,4877,4225,139.17
2026-01-21T09:45+02:00,4877,4225,142.53
2026-01-21T10:00+02:00,4992,4571,152.2
2026-01-21T10:15+02:00,4992,4571,143.6
2026-01-21T10:30+02:00,4992,4571,147.32
2026-01-21T10:45+02:00,4992,4571,140.96
2026-01-21T11:00+02:00,4828,4707,165.33
2026-01-21T11:15+02:00,4828,4707,152.63
2026-01-21T11:30+02:00,4828,4707,142.99
2026-01-21T11:45+02:00,4828,4707,133.53
2026-01-21T12:00+02:00,4992,4680,144.56
2026-01-21T12:15+02:00,4992,4680,135.71
2026-01-21T12:30+02:00,4992,4680,133.36
2026-01-21T12:45+02:00,4992,4680,129.32
2026-01-21T13:00+02:00,5112,4573,141.34
2026-01-21T13:15+02:00,5112,4573,129.67
2026-01-21T13:30+02:00,5112,4573,148.96
2026-01-21T13:45+02:00,5112,4573,133.48
2026-01-21T14:00+02:00,5018,4652,131.32
2026-01-21T14:15+02:00,5018,4652,133.67
2026-01-21T14:30+02:00,5018,4652,140.16
2026-01-21T14:45+02:00,5018,4652,142.76
2026-01-21T15:00+02:00,4970,4376,130.63
2026-01-21T15:15+02:00,4970,4376,143.97
2026-01-21T15:30+02:00,4970,4376,152.18
2026-01-21T15:45+02:00,4970,4376,163.63
2026-01-21T16:00+02:00,5126,4216,153.3
2026-01-21T16:15+02:00,5126,4216,161.98
2026-01-21T16:30+02:00,5126,4216,160.68
2026-01-21T16:45+02:00,5126,4216,192.04
2026-01-21T17:00+02:00,5260,4229,165.7
2026-01-21T17:15+02:00,5260,4229,208.54
2026-01-21T17:30+02:00,5260,4229,165.7
2026-01-21T17:45+02:00,5260,4229,166.1
2026-01-21T18:00+02:00,5195,4269,152.21
2026-01-21T18:15+02:00,5195,4269,161.25
2026-01-21T18:30+02:00,5195,4269,191.95
2026-01-21T18:45+02:00,5195,4269,213.1
2026-01-21T19:00+02:00,5199,4081,162.4
2026-01-21T19:15+02:00,5199,4081,174.51
2026-01-21T19:30+02:00,5199,4081,172.05
2026-01-21T19:45+02:00,5199,4081,200
2026-01-21T20:00+02:00,5225,3943,194.63
2026-01-21T20:15+02:00,5225,3943,191.76
2026-01-21T20:30+02:00,5225,3943,180
2026-01-21T20:45+02:00,5225,3943,152.21
2026-01-21T21:00+02:00,4818,3765,219.71
2026-01-21T21:15+02:00,4818,3765,166.67
2026-01-21T21:30+02:00,4818,3765,152.21
2026-01-21T21:45+02:00,4818,3765,151.89
2026-01-21T22:00+02:00,5021,3153,173.72
2026-01-21T22:15+02:00,5021,3153,161.47
2026-01-21T22:30+02:00,5021,3153,152.71
2026-01-21T22:45+02:00,5021,3153,151.87
2026-01-21T23:00+02:00,4918,2248,151.25
2026-01-21T23:15+02:00,4918,2248,148.35
2026-01-21T23:30+02:00,4918,2248,145.73
2026-01-21T23:45+02:00,4918,2248,140.77
2026-01-22T00:00+02:00,5153,1663,141.7
2026-01-22T00:15+02:00,5153,1663,138.39
2026-01-22T00:30+02:00,5153,1663,135.48
2026-01-22T00:45+02:00,5153,1663,121.65
2026-01-22T01:00+02:00,4903,1125,128.88
2026-01-22T01:15+02:00,4903,1125,129.28
2026-01-22T01:30+02:00,4903,1125,125.91
2026-01-22T01:45+02:00,4903,1125,124.21
2026-01-22T02:00+02:00,4858,1011,128.54
2026-01-22T02:15+02:00,4858,1011,124.59
2026-01-22T02:30+02:00,4858,1011,123.87
2026-01-22T02:45+02:00,4858,1011,133.16
2026-01-22T03:00+02:00,4676,833,126.95
2026-01-22T03:15+02:00,4676,833,125.69
2026-01-22T03:30+02:00,4676,833,127.7
2026-01-22T03:45+02:00,4676,833,131.96
2026-01-22T04:00+02:00,4703,793,127.93
2026-01-22T04:15+02:00,4703,793,130.38
2026-01-22T04:30+02:00,4703,793,120.92
2026-01-22T04:45+02:00,4703,793,127.01
2026-01-22T05:00+02:00,4568,886,122.71
2026-01-22T05:15+02:00,4568,886,128.76
2026-01-22T05:30+02:00,4568,886,128.87
2026-01-22T05:45+02:00,4568,886,143.01
2026-01-22T06:00+02:00,4844,1007,132.48
2026-01-22T06:15+02:00,4844,1007,142.84
2026-01-22T06:30+02:00,4844,1007,143.48
2026-01-22T06:45+02:00,4844,1007,153.46
2026-01-22T07:00+02:00,5097,1530,152.2
2026-01-22T07:15+02:00,5097,1530,181.94
2026-01-22T07:30+02:00,5097,1530,162.5
2026-01-22T07:45+02:00,5097,1530,143.59
2026-01-22T08:00+02:00,5340,2309,194.2
2026-01-22T08:15+02:00,5340,2309,152.21
2026-01-22T08:30+02:00,5340,2309,160.21
2026-01-22T08:45+02:00,5340,2309,159.31
2026-01-22T09:00+02:00,5278,3089,270.04
2026-01-22T09:15+02:00,5278,3089,217.84
2026-01-22T09:30+02:00,5278,3089,152.21
2026-01-22T09:45+02:00,5278,3089,149.65
2026-01-22T10:00+02:00,5215,3511,164.4
2026-01-22T10:15+02:00,5215,3511,152.21
2026-01-22T10:30+02:00,5215,3511,152.21
2026-01-22T10:45+02:00,5215,3511,152.2
2026-01-22T11:00+02:00,5212,3342,142
2026-01-22T11:15+02:00,5212,3342,142
2026-01-22T11:30+02:00,5212,3342,130
2026-01-22T11:45+02:00,5212,3342,142
2026-01-22T12:00+02:00,5317,3621,148.12
2026-01-22T12:15+02:00,5317,3621,142
2026-01-22T12:30+02:00,5317,3621,136.02
2026-01-22T12:45+02:00,5317,3621,140.66
2026-01-22T13:00+02:00,5163,3795,124.66
2026-01-22T13:15+02:00,5163,3795,145.93
2026-01-22T13:30+02:00,5163,3795,145.3
2026-01-22T13:45+02:00,5163,3795,152.21
2026-01-22T14:00+02:00,5317,3019,133.36
2026-01-22T14:15+02:00,5317,3019,136.22
2026-01-22T14:30+02:00,5317,3019,152.2
2026-01-22T14:45+02:00,5317,3019,152.21
2026-01-22T15:00+02:00,5199,2760,150
2026-01-22T15:15+02:00,5199,2760,152.2
2026-01-22T15:30+02:00,5199,2760,152.21
2026-01-22T15:45+02:00,5199,2760,181.93
2026-01-22T16:00+02:00,5188,2868,152.2
2026-01-22T16:15+02:00,5188,2868,181.39
2026-01-22T16:30+02:00,5188,2868,152.21
2026-01-22T16:45+02:00,5188,2868,152.2
2026-01-22T17:00+02:00,5206,2974,131.46
2026-01-22T17:15+02:00,5206,2974,152.21
2026-01-22T17:30+02:00,5206,2974,191.86
2026-01-22T17:45+02:00,5206,2974,266.93
2026-01-22T18:00+02:00,5170,2871,242.23
2026-01-22T18:15+02:00,5170,2871,277.92
2026-01-22T18:30+02:00,5170,2871,303.18
2026-01-22T18:45+02:00,5170,2871,300.86
2026-01-22T19:00+02:00,5266,2697,298.53
2026-01-22T19:15+02:00,5266,2697,296.21
2026-01-22T19:30+02:00,5266,2697,293.63
2026-01-22T19:45+02:00,5266,2697,290.8
2026-01-22T20:00+02:00,5415,2382,287.97
2026-01-22T20:15+02:00,5415,2382,258.67
2026-01-22T20:30+02:00,5415,2382,245.87
2026-01-22T20:45+02:00,5415,2382,233.87
2026-01-22T21:00+02:00,5561,2196,237.8
2026-01-22T21:15+02:00,5561,2196,180.57
2026-01-22T21:30+02:00,5561,2196,152.21
2026-01-22T21:45+02:00,5561,2196,134.02
2026-01-22T22:00+02:00,5315,2141,208.82
2026-01-22T22:15+02:00,5315,2141,189.02
2026-01-22T22:30+02:00,5315,2141,152.2
2026-01-22T22:45+02:00,5315,2141,157.71
2026-01-22T23:00+02:00,5238,1849,152.2
2026-01-22T23:15+02:00,5238,1849,147.03
2026-01-22T23:30+02:00,5238,1849,128.79
2026-01-22T23:45+02:00,5238,1849,122.78
2026-01-23T00:00+02:00,5171,1405,152.2
2026-01-23T00:15+02:00,5171,1405,150.61
2026-01-23T00:30+02:00,5171,1405,142
2026-01-23T00:45+02:00,5171,1405,128.38
2026-01-23T01:00+02:00,5196,998,136.31
2026-01-23T01:15+02:00,5196,998,140.43
2026-01-23T01:30+02:00,5196,998,143.14
2026-01-23T01:45+02:00,5196,998,140.12
2026-01-23T02:00+02:00,5120,974,139.67
2026-01-23T02:15+02:00,5120,974,140.39
2026-01-23T02:30+02:00,5120,974,137.56
2026-01-23T02:45+02:00,5120,974,135.09
2026-01-23T03:00+02:00,5160,1038,139.37
2026-01-23T03:15+02:00,5160,1038,137.7
2026-01-23T03:30+02:00,5160,1038,135.71
2026-01-23T03:45+02:00,5160,1038,135.1
2026-01-23T04:00+02:00,5171,1093,140.22
2026-01-23T04:15+02:00,5171,1093,137.67
2026-01-23T04:30+02:00,5171,1093,138.98
2026-01-23T04:45+02:00,5171,1093,131.55
2026-01-23T05:00+02:00,5033,1167,131.69
2026-01-23T05:15+02:00,5033,1167,135.2
2026-01-23T05:30+02:00,5033,1167,138.1
2026-01-23T05:45+02:00,5033,1167,141.79
2026-01-23T06:00+02:00,5048,1587,143.2
2026-01-23T06:15+02:00,5048,1587,145.45
2026-01-23T06:30+02:00,5048,1587,124.16
2026-01-23T06:45+02:00,5048,1587,144.66
2026-01-23T07:00+02:00,4854,1803,120.48
2026-01-23T07:15+02:00,4854,1803,152.2
2026-01-23T07:30+02:00,4854,1803,152.21
2026-01-23T07:45+02:00,4854,1803,232.5
2026-01-23T08:00+02:00,5108,2140,215.85
2026-01-23T08:15+02:00,5108,2140,229.35
2026-01-23T08:30+02:00,5108,2140,153.57
2026-01-23T08:45+02:00,5108,2140,152.2
2026-01-23T09:00+02:00,5422,2578,165.75
2026-01-23T09:15+02:00,5422,2578,152.21
2026-01-23T09:30+02:00,5422,2578,132.56
2026-01-23T09:45+02:00,5422,2578,328.91
2026-01-23T10:00+02:00,5512,2716,320.01
2026-01-23T10:15+02:00,5512,2716,155.81
2026-01-23T10:30+02:00,5512,2716,152.2
2026-01-23T10:45+02:00,5512,2716,131.66
2026-01-23T11:00+02:00,5368,3175,278.69
2026-01-23T11:15+02:00,5368,3175,152.2
2026-01-23T11:30+02:00,5368,3175,134.57
2026-01-23T11:45+02:00,5368,3175,121.59
2026-01-23T12:00+02:00,5465,3381,115
2026-01-23T12:15+02:00,5465,3381,115
2026-01-23T12:30+02:00,5465,3381,115
2026-01-23T12:45+02:00,5465,3381,115
2026-01-23T13:00+02:00,5155,3757,100.01
2026-01-23T13:15+02:00,5155,3757,99.39
2026-01-23T13:30+02:00,5155,3757,104.09
2026-01-23T13:45+02:00,5155,3757,107.58
2026-01-23T14:00+02:00,5482,2942,106.36
2026-01-23T14:15+02:00,5482,2942,115
2026-01-23T14:30+02:00,5482,2942,120
2026-01-23T14:45+02:00,5482,2942,134.48
2026-01-23T15:00+02:00,5630,2512,132.42
2026-01-23T15:15+02:00,5630,2512,115
2026-01-23T15:30+02:00,5630,2512,115
2026-01-23T15:45+02:00,5630,2512,116.59
2026-01-23T16:00+02:00,5786,2266,106.26
2026-01-23T16:15+02:00,5786,2266,255.95
2026-01-23T16:30+02:00,5786,2266,161.59
2026-01-23T16:45+02:00,5786,2266,152.2
2026-01-23T17:00+02:00,5571,1742,107.24
2026-01-23T17:15+02:00,5571,1742,237.05
2026-01-23T17:30+02:00,5571,1742,310.24
2026-01-23T17:45+02:00,5571,1742,336.08
2026-01-23T18:00+02:00,5151,1930,255.1
2026-01-23T18:15+02:00,5151,1930,340.95
2026-01-23T18:30+02:00,5151,1930,263.5
2026-01-23T18:45+02:00,5151,1930,253.18
2026-01-23T19:00+02:00,4922,2185,335.25
2026-01-23T19:15+02:00,4922,2185,269.7
2026-01-23T19:30+02:00,4922,2185,255.1
2026-01-23T19:45+02:00,4922,2185,237.84
2026-01-23T20:00+02:00,5074,2220,281.85
2026-01-23T20:15+02:00,5074,2220,241.24
2026-01-23T20:30+02:00,5074,2220,220.55
2026-01-23T20:45+02:00,5074,2220,212.6
2026-01-23T21:00+02:00,5306,1917,237.87
2026-01-23T21:15+02:00,5306,1917,216.11
2026-01-23T21:30+02:00,5306,1917,202.96
2026-01-23T21:45+02:00,5306,1917,152.68
2026-01-23T22:00+02:00,5303,1987,178.47
2026-01-23T22:15+02:00,5303,1987,171.26
2026-01-23T22:30+02:00,5303,1987,152.21
2026-01-23T22:45+02:00,5303,1987,146.61
2026-01-23T23:00+02:00,5324,1684,152.2
2026-01-23T23:15+02:00,5324,1684,142.92
2026-01-23T23:30+02:00,5324,1684,137.78
2026-01-23T23:45+02:00,5324,1684,134.76
2026-01-24T00:00+02:00,5327,1274,144.98
2026-01-24T00:15+02:00,5327,1274,142.99
2026-01-24T00:30+02:00,5327,1274,133.81
2026-01-24T00:45+02:00,5327,1274,121.86
2026-01-24T01:00+02:00,5258,902,146.11
2026-01-24T01:15+02:00,5258,902,138.45
2026-01-24T01:30+02:00,5258,902,131.41
2026-01-24T01:45+02:00,5258,902,125.94
2026-01-24T02:00+02:00,4734,931,133.98
2026-01-24T02:15+02:00,4734,931,132.5
2026-01-24T02:30+02:00,4734,931,129.54
2026-01-24T02:45+02:00,4734,931,122.6
2026-01-24T03:00+02:00,4667,961,132.51
2026-01-24T03:15+02:00,4667,961,132.69
2026-01-24T03:30+02:00,4667,961,123.73
2026-01-24T03:45+02:00,4667,961,122.08
2026-01-24T04:00+02:00,4672,1006,126.87
2026-01-24T04:15+02:00,4672,1006,129.56
2026-01-24T04:30+02:00,4672,1006,125.09
2026-01-24T04:45+02:00,4672,1006,127.68
2026-01-24T05:00+02:00,4547,1155,121.98
2026-01-24T05:15+02:00,4547,1155,121.33
2026-01-24T05:30+02:00,4547,1155,127.24
2026-01-24T05:45+02:00,4547,1155,133.6
2026-01-24T06:00+02:00,4538,1304,122.23
2026-01-24T06:15+02:00,4538,1304,127.78
2026-01-24T06:30+02:00,4538,1304,132.36
2026-01-24T06:45+02:00,4538,1304,130.11
2026-01-24T07:00+02:00,4540,1510,117.05
2026-01-24T07:15+02:00,4540,1510,122.41
2026-01-24T07:30+02:00,4540,1510,137.64
2026-01-24T07:45+02:00,4540,1510,141.65
2026-01-24T08:00+02:00,4586,2138,128.01
2026-01-24T08:15+02:00,4586,2138,142.44
2026-01-24T08:30+02:00,4586,2138,152
